,SigC,SigH,EpsC,EpsH,density,estimErr
1999,0.3,0.273,0.9858,0.08,23.3692,22.0
2000,0.3,0.273,0.9858,0.1,8.93043,5.4
2001,0.3,0.273,0.9858,0.12,446.143,--
2002,0.3,0.273,0.9858,0.14,446.143,--
2003,0.3,0.273,1.1501,0.02,743.347,3.9
2004,0.3,0.273,1.1501,0.04,707.523,4.1
2005,0.3,0.273,1.1501,0.06,686.151,6.2
2006,0.3,0.273,1.1501,0.08,670.735,7.8
2007,0.3,0.273,1.1501,0.1,11.9765,12.0
2008,0.3,0.273,1.1501,0.12,446.143,--
2009,0.3,0.273,1.1501,0.14,446.143,--
2010,0.3,0.3185,0.1643,0.0200,446.143,--
2011,0.3,0.3185,0.1643,0.04,446.143,--
2012,0.3,0.3185,0.1643,0.06,446.143,--
2013,0.3,0.3185,0.1643,0.08,446.143,--
2014,0.3,0.3185,0.1643,0.1,446.143,--
2015,0.3,0.3185,0.1643,0.12,446.143,--
2016,0.3,0.3185,0.1643,0.14,446.143,--
2017,0.3,0.3185,0.3286,0.0200,446.143,--
2018,0.3,0.3185,0.3286,0.04,446.143,--
2019,0.3,0.3185,0.3286,0.06,446.143,--
2020,0.3,0.3185,0.3286,0.08,446.143,--
2021,0.3,0.3185,0.3286,0.1,446.143,--
2022,0.3,0.3185,0.3286,0.12,446.143,--
2023,0.3,0.3185,0.3286,0.14,446.143,--
2024,0.3,0.3185,0.4929,0.0200,446.143,--
2025,0.3,0.3185,0.4929,0.04,446.143,--
2026,0.3,0.3185,0.4929,0.06,446.143,--
2027,0.3,0.3185,0.4929,0.08,446.143,--
2028,0.3,0.3185,0.4929,0.1,446.143,--
2029,0.3,0.3185,0.4929,0.12,446.143,--
2030,0.3,0.3185,0.4929,0.14,446.143,--
2031,0.3,0.3185,0.6572,0.0200,446.143,--
2032,0.3,0.3185,0.6572,0.04,446.143,--
2033,0.3,0.3185,0.6572,0.06,446.143,--
2034,0.3,0.3185,0.6572,0.08,446.143,--
2035,0.3,0.3185,0.6572,0.1,446.143,--
2036,0.3,0.3185,0.6572,0.12,446.143,--
2037,0.3,0.3185,0.6572,0.14,446.143,--
2038,0.3,0.3185,0.8215,0.0200,446.143,--
2039,0.3,0.3185,0.8215,0.04,446.143,--
2040,0.3,0.3185,0.8215,0.06,446.143,--
2041,0.3,0.3185,0.8215,0.08,446.143,--
2042,0.3,0.3185,0.8215,0.1,446.143,--
2043,0.3,0.3185,0.8215,0.12,446.143,--
2044,0.3,0.3185,0.8215,0.14,446.143,--
2045,0.3,0.3185,0.9858,0.0200,446.143,--
2046,0.3,0.3185,0.9858,0.04,446.143,--
2047,0.3,0.3185,0.9858,0.06,446.143,--
2048,0.3,0.3185,0.9858,0.08,446.143,--
2049,0.3,0.3185,0.9858,0.1,446.143,--
2050,0.3,0.3185,0.9858,0.12,446.143,--
2051,0.3,0.3185,0.9858,0.14,446.143,--
2052,0.3,0.3185,1.1501,0.0200,446.143,--
2053,0.3,0.3185,1.1501,0.04,446.143,--
2054,0.3,0.3185,1.1501,0.06,446.143,--
2055,0.3,0.3185,1.1501,0.08,446.143,--
2056,0.3,0.3185,1.1501,0.1,446.143,--
2057,0.3,0.3185,1.1501,0.12,446.143,--
2058,0.3,0.3185,1.1501,0.14,446.143,--
2059,0.35,0.0455,0.1643,0.02,716.577,4.5
2060,0.35,0.0455,0.1643,0.04,709.856,3.5
2061,0.35,0.0455,0.1643,0.06,712.905,3.6
2062,0.35,0.0455,0.1643,0.08,713.236,2.9
2063,0.35,0.0455,0.1643,0.1,707.469,3.9
2064,0.35,0.0455,0.1643,0.12,712.216,3.7
2065,0.35,0.0455,0.1643,0.14,712.839,2.6
2066,0.35,0.0455,0.3286,0.02,760.576,2.1
2067,0.35,0.0455,0.3286,0.04,758.814,4.3
2068,0.35,0.0455,0.3286,0.06,762.754,3.7
2069,0.35,0.0455,0.3286,0.08,761.104,3.1
2070,0.35,0.0455,0.3286,0.1,763.07,5.2
2071,0.35,0.0455,0.3286,0.12,759.581,4.7
2072,0.35,0.0455,0.3286,0.14,762.283,4.6
2073,0.35,0.0455,0.4929,0.02,794.72,4.4
2074,0.35,0.0455,0.4929,0.04,793.392,3.8
2075,0.35,0.0455,0.4929,0.06,797.105,29.5824
2076,0.35,0.0455,0.4929,0.08,797.218,3.4
2077,0.35,0.0455,0.4929,0.1,794.83,2.9
2078,0.35,0.0455,0.4929,0.12,795.674,3.4
2079,0.35,0.0455,0.4929,0.14,795.463,5.2
2080,0.35,0.0455,0.6572,0.02,821.86,2.4
2081,0.35,0.0455,0.6572,0.04,820.473,4.2
2082,0.35,0.0455,0.6572,0.06,824.329,4.3
2083,0.35,0.0455,0.6572,0.08,822.39,3.7
2084,0.35,0.0455,0.6572,0.1,825.075,4.3
2085,0.35,0.0455,0.6572,0.12,821.784,2.4
2086,0.35,0.0455,0.6572,0.14,818.182,3.9
2087,0.35,0.0455,0.8215,0.02,843.428,3.6
2088,0.35,0.0455,0.8215,0.04,846.426,4.7
2089,0.35,0.0455,0.8215,0.06,840.867,3.3
2090,0.35,0.0455,0.8215,0.08,843.598,4.7
2091,0.35,0.0455,0.8215,0.1,846.506,2.3
2092,0.35,0.0455,0.8215,0.12,843.945,2.7
2093,0.35,0.0455,0.8215,0.14,843.717,3.8
2094,0.35,0.0455,0.9858,0.02,863.914,3.6
2095,0.35,0.0455,0.9858,0.04,608.945,--
2096,0.35,0.0455,0.9858,0.06,859.658,3.1
2097,0.35,0.0455,0.9858,0.08,864.772,3.9
2098,0.35,0.0455,0.9858,0.1,861.456,2.9
2099,0.35,0.0455,0.9858,0.12,863.828,3.5
2100,0.35,0.0455,0.9858,0.14,865.934,2.3
2101,0.35,0.0455,1.1501,0.02,880.855,4.3
2102,0.35,0.0455,1.1501,0.04,878.231,2.9
2103,0.35,0.0455,1.1501,0.06,878.54,37.7993
2104,0.35,0.0455,1.1501,0.08,881.258,3.1
2105,0.35,0.0455,1.1501,0.1,875.793,2.6
2106,0.35,0.0455,1.1501,0.12,877.646,2.2
2107,0.35,0.0455,1.1501,0.14,881.233,37.0351
2108,0.35,0.091,0.1643,0.02,714.778,2.8
2109,0.35,0.091,0.1643,0.04,713.389,3.1
2110,0.35,0.091,0.1643,0.06,710.614,2.7
2111,0.35,0.091,0.1643,0.08,715.46,3.1
2112,0.35,0.091,0.1643,0.1,710.588,2.9
2113,0.35,0.091,0.1643,0.12,714.795,3.9
2114,0.35,0.091,0.1643,0.14,712.577,3.9
2115,0.35,0.091,0.3286,0.02,764.069,3.7
2116,0.35,0.091,0.3286,0.04,758.083,2.8
2117,0.35,0.091,0.3286,0.06,765.469,5.1
2118,0.35,0.091,0.3286,0.08,760.814,2.9
2119,0.35,0.091,0.3286,0.1,760.903,3.9
2120,0.35,0.091,0.3286,0.12,760.053,2.8
2121,0.35,0.091,0.3286,0.14,766.488,4.1
2122,0.35,0.091,0.4929,0.02,798.844,5.3
2123,0.35,0.091,0.4929,0.04,794.943,2.8
2124,0.35,0.091,0.4929,0.06,799.257,29.764
2125,0.35,0.091,0.4929,0.08,796.363,3.5
2126,0.35,0.091,0.4929,0.1,794.789,30.3874
2127,0.35,0.091,0.4929,0.12,795.461,30.3969
2128,0.35,0.091,0.4929,0.14,797.505,3.8
2129,0.35,0.091,0.6572,0.02,821.164,3.5
2130,0.35,0.091,0.6572,0.04,823.426,32.8943
2131,0.35,0.091,0.6572,0.06,823.16,4.2
2132,0.35,0.091,0.6572,0.08,821.036,3.8
2133,0.35,0.091,0.6572,0.1,818.74,2.2
2134,0.35,0.091,0.6572,0.12,818.859,1.3
2135,0.35,0.091,0.6572,0.14,825.401,4.1
2136,0.35,0.091,0.8215,0.02,842.417,2.9
2137,0.35,0.091,0.8215,0.04,843.698,4.3
2138,0.35,0.091,0.8215,0.06,844.816,3.4
2139,0.35,0.091,0.8215,0.08,846.313,4.6
2140,0.35,0.091,0.8215,0.1,843.451,3.7
2141,0.35,0.091,0.8215,0.12,842.424,3.8
2142,0.35,0.091,0.8215,0.14,844.607,2.8
2143,0.35,0.091,0.9858,0.02,864.547,3.5
2144,0.35,0.091,0.9858,0.04,859.981,2.6
2145,0.35,0.091,0.9858,0.06,562.153,--
2146,0.35,0.091,0.9858,0.08,862.113,3.1
2147,0.35,0.091,0.9858,0.1,861.919,2.3
2148,0.35,0.091,0.9858,0.12,863.718,35.9915
2149,0.35,0.091,0.9858,0.14,859.42,37.354
2150,0.35,0.091,1.1501,0.02,879.771,1.8
2151,0.35,0.091,1.1501,0.04,878.368,3.6
2152,0.35,0.091,1.1501,0.06,881.366,4.2
2153,0.35,0.091,1.1501,0.08,879.914,1.6
2154,0.35,0.091,1.1501,0.1,879.406,1.8
2155,0.35,0.091,1.1501,0.12,881.987,2.8
2156,0.35,0.091,1.1501,0.14,881.921,3.8
2157,0.35,0.1365,0.1643,0.02,710.792,3.5
2158,0.35,0.1365,0.1643,0.04,716.966,3.3
2159,0.35,0.1365,0.1643,0.06,714.934,4.8
2160,0.35,0.1365,0.1643,0.08,715.334,26.5154
2161,0.35,0.1365,0.1643,0.1,718.916,3.9
2162,0.35,0.1365,0.1643,0.12,719.429,4.1
2163,0.35,0.1365,0.1643,0.14,720.052,27.7504
2164,0.35,0.1365,0.3286,0.02,761.919,27.4478
2165,0.35,0.1365,0.3286,0.04,764.82,3.7
2166,0.35,0.1365,0.3286,0.06,765.401,3.2
2167,0.35,0.1365,0.3286,0.08,765.068,3.6
2168,0.35,0.1365,0.3286,0.1,765.196,3.7
2169,0.35,0.1365,0.3286,0.12,763.806,4.8
2170,0.35,0.1365,0.3286,0.14,765.53,5.6
2171,0.35,0.1365,0.4929,0.02,799.058,4.6
2172,0.35,0.1365,0.4929,0.04,798.56,5.1
2173,0.35,0.1365,0.4929,0.06,798.383,3.4
2174,0.35,0.1365,0.4929,0.08,801.288,4.7
2175,0.35,0.1365,0.4929,0.1,799.642,3.2
2176,0.35,0.1365,0.4929,0.12,798.31,3.5
2177,0.35,0.1365,0.4929,0.14,799.956,3.2
2178,0.35,0.1365,0.6572,0.02,821.796,4.6
2179,0.35,0.1365,0.6572,0.04,822.691,3.7
2180,0.35,0.1365,0.6572,0.06,822.615,2.6
2181,0.35,0.1365,0.6572,0.08,823.782,3.5
2182,0.35,0.1365,0.6572,0.1,828.619,3.2
2183,0.35,0.1365,0.6572,0.12,828.146,3.8
2184,0.35,0.1365,0.6572,0.14,823.323,34.5997
2185,0.35,0.1365,0.8215,0.02,843.41,2.8
2186,0.35,0.1365,0.8215,0.04,844.105,3.5
2187,0.35,0.1365,0.8215,0.06,845.553,3.3
2188,0.35,0.1365,0.8215,0.08,845.247,4.3
2189,0.35,0.1365,0.8215,0.1,601.969,--
2190,0.35,0.1365,0.8215,0.12,850.608,3.5
2191,0.35,0.1365,0.8215,0.14,849.582,3.6
2192,0.35,0.1365,0.9858,0.02,860.718,2.7
2193,0.35,0.1365,0.9858,0.04,862.888,3.2
2194,0.35,0.1365,0.9858,0.06,865.067,3.7
2195,0.35,0.1365,0.9858,0.08,864.137,2.6
2196,0.35,0.1365,0.9858,0.1,866.952,36.7039
2197,0.35,0.1365,0.9858,0.12,868.942,35.7917
2198,0.35,0.1365,0.9858,0.14,865.996,3.9
2199,0.35,0.1365,1.1501,0.02,879.575,4.6
2200,0.35,0.1365,1.1501,0.04,877.305,1.6
2201,0.35,0.1365,1.1501,0.06,879.102,3.6
2202,0.35,0.1365,1.1501,0.08,882.837,3.2
2203,0.35,0.1365,1.1501,0.1,881.188,3.6
2204,0.35,0.1365,1.1501,0.12,885.693,3.1
2205,0.35,0.1365,1.1501,0.14,883.696,1.9
2206,0.35,0.182,0.1643,0.02,717.622,4.1
2207,0.35,0.182,0.1643,0.04,723.248,4.3
2208,0.35,0.182,0.1643,0.06,726.717,5.1
2209,0.35,0.182,0.1643,0.08,731.552,4.7
2210,0.35,0.182,0.1643,0.1,735.954,5.2
2211,0.35,0.182,0.1643,0.12,742.212,3.8
2212,0.35,0.182,0.1643,0.14,746.397,4.6
2213,0.35,0.182,0.3286,0.02,764.853,3.1
2214,0.35,0.182,0.3286,0.04,768.682,3.6
2215,0.35,0.182,0.3286,0.06,773.736,3.4
2216,0.35,0.182,0.3286,0.08,776.963,3.3
2217,0.35,0.182,0.3286,0.1,778.61,3.9
2218,0.35,0.182,0.3286,0.12,780.56,3.7
2219,0.35,0.182,0.3286,0.14,785.773,4.7
2220,0.35,0.182,0.4929,0.02,799.647,3.9
2221,0.35,0.182,0.4929,0.04,799.989,3.9
2222,0.35,0.182,0.4929,0.06,809.433,4.6
2223,0.35,0.182,0.4929,0.08,805.112,4.9
2224,0.35,0.182,0.4929,0.1,812.974,3.8
2225,0.35,0.182,0.4929,0.12,817.156,2.6
2226,0.35,0.182,0.4929,0.14,819.86,3.7
2227,0.35,0.182,0.6572,0.02,819.076,3.9
2228,0.35,0.182,0.6572,0.04,824.369,3.4
2229,0.35,0.182,0.6572,0.06,829.536,2.8
2230,0.35,0.182,0.6572,0.08,832.822,3.5
2231,0.35,0.182,0.6572,0.1,837.502,3.6
2232,0.35,0.182,0.6572,0.12,839.458,2.2
2233,0.35,0.182,0.6572,0.14,842.349,4.5
2234,0.35,0.182,0.8215,0.0200,553.057,--
2235,0.35,0.182,0.8215,0.04,849.531,3.3
2236,0.35,0.182,0.8215,0.06,854.899,3.2
2237,0.35,0.182,0.8215,0.08,857.284,1.6
2238,0.35,0.182,0.8215,0.1,855.497,2.9
2239,0.35,0.182,0.8215,0.12,862.313,2.9
2240,0.35,0.182,0.8215,0.14,861.076,3.3
2241,0.35,0.182,0.9858,0.02,862.454,2.8
2242,0.35,0.182,0.9858,0.04,864.234,4.4
2243,0.35,0.182,0.9858,0.06,564.774,--
2244,0.35,0.182,0.9858,0.08,873.245,3.4
2245,0.35,0.182,0.9858,0.1,873.669,3.8
2246,0.35,0.182,0.9858,0.12,878.438,2.1
2247,0.35,0.182,0.9858,0.14,874.507,38.3564
2248,0.35,0.182,1.1501,0.02,881.731,2.8
2249,0.35,0.182,1.1501,0.04,884.912,3.4
2250,0.35,0.182,1.1501,0.06,885.663,2.7
2251,0.35,0.182,1.1501,0.08,886.634,3.3
2252,0.35,0.182,1.1501,0.1,889.579,4.2
2253,0.35,0.182,1.1501,0.12,887.576,3.8
2254,0.35,0.182,1.1501,0.14,893.774,3.2
2255,0.35,0.2275,0.1643,0.02,708.677,3.3
2256,0.35,0.2275,0.1643,0.04,713.969,2.9
2257,0.35,0.2275,0.1643,0.06,716.366,3.6
2258,0.35,0.2275,0.1643,0.08,719.822,4.4
2259,0.35,0.2275,0.1643,0.1,725.341,26.0155
2260,0.35,0.2275,0.1643,0.12,730.535,3.9
2261,0.35,0.2275,0.1643,0.14,732.167,3.4
2262,0.35,0.2275,0.3286,0.02,759.448,3.4
2263,0.35,0.2275,0.3286,0.04,757.882,3.8
2264,0.35,0.2275,0.3286,0.06,758.719,3.8
2265,0.35,0.2275,0.3286,0.08,761.384,4.3
2266,0.35,0.2275,0.3286,0.1,764.036,4.1
2267,0.35,0.2275,0.3286,0.12,768.144,4.5
2268,0.35,0.2275,0.3286,0.14,768.819,3.5
2269,0.35,0.2275,0.4929,0.02,790.859,4.5
2270,0.35,0.2275,0.4929,0.04,795.377,4.5
2271,0.35,0.2275,0.4929,0.06,789.171,3.4
2272,0.35,0.2275,0.4929,0.08,793.786,4.5
2273,0.35,0.2275,0.4929,0.1,794.297,29.6173
2274,0.35,0.2275,0.4929,0.12,797.363,28.6127
2275,0.35,0.2275,0.4929,0.14,798.997,3.9
2276,0.35,0.2275,0.6572,0.02,816.71,5.2
2277,0.35,0.2275,0.6572,0.04,818.201,4.4
2278,0.35,0.2275,0.6572,0.06,819.392,3.9
2279,0.35,0.2275,0.6572,0.08,817.255,31.1658
2280,0.35,0.2275,0.6572,0.1,819.472,3.8
2281,0.35,0.2275,0.6572,0.12,819.321,3.8
2282,0.35,0.2275,0.6572,0.14,820.546,4.4
2283,0.35,0.2275,0.8215,0.02,837.334,1.4
2284,0.35,0.2275,0.8215,0.04,838.214,4.2
2285,0.35,0.2275,0.8215,0.06,833.924,2.6
2286,0.35,0.2275,0.8215,0.08,837.637,4.4
2287,0.35,0.2275,0.8215,0.1,835.528,1.6
2288,0.35,0.2275,0.8215,0.12,839.067,4.2
2289,0.35,0.2275,0.8215,0.14,838.065,3.6
2290,0.35,0.2275,0.9858,0.02,859.693,3.7
2291,0.35,0.2275,0.9858,0.04,855.328,3.2
2292,0.35,0.2275,0.9858,0.06,851.233,4.7
2293,0.35,0.2275,0.9858,0.08,851.476,3.3
2294,0.35,0.2275,0.9858,0.1,853.727,2.5
2295,0.35,0.2275,0.9858,0.12,852.863,2.3
2296,0.35,0.2275,0.9858,0.14,852.385,3.3
2297,0.35,0.2275,1.1501,0.02,875.343,4.1
2298,0.35,0.2275,1.1501,0.04,871.857,2.3
2299,0.35,0.2275,1.1501,0.06,870.51,2.7
2300,0.35,0.2275,1.1501,0.08,867.18,3.1
2301,0.35,0.2275,1.1501,0.1,864.663,3.1
2302,0.35,0.2275,1.1501,0.12,865.558,2.3
2303,0.35,0.2275,1.1501,0.14,863.569,39.2745
2304,0.35,0.273,0.1643,0.02,626.071,4.6
2305,0.35,0.273,0.1643,0.04,16.2028,10.0
2306,0.35,0.273,0.1643,0.06,8.18815,49.5289
2307,0.35,0.273,0.1643,0.08,7.06646,4.3
2308,0.35,0.273,0.1643,0.1,6.54638,44.6967
2309,0.35,0.273,0.1643,0.12,446.143,--
2310,0.35,0.273,0.1643,0.14,446.143,--
2311,0.35,0.273,0.3286,0.02,680.303,4.3
2312,0.35,0.273,0.3286,0.04,650.096,4.6
2313,0.35,0.273,0.3286,0.06,14.4048,11.0
2314,0.35,0.273,0.3286,0.08,8.78809,5.3
2315,0.35,0.273,0.3286,0.1,7.42619,4.5
2316,0.35,0.273,0.3286,0.12,446.143,--
2317,0.35,0.273,0.3286,0.14,446.143,--
2318,0.35,0.273,0.4929,0.02,720.622,3.4
2319,0.35,0.273,0.4929,0.04,689.405,4.8
2320,0.35,0.273,0.4929,0.06,668.901,6.3
2321,0.35,0.273,0.4929,0.08,40.1508,34.0
2322,0.35,0.273,0.4929,0.1,7.1578,6.7
2323,0.35,0.273,0.4929,0.12,446.143,--
2324,0.35,0.273,0.4929,0.14,446.143,--
2325,0.35,0.273,0.6572,0.02,749.956,4.6
2326,0.35,0.273,0.6572,0.04,720.533,4.7
2327,0.35,0.273,0.6572,0.06,701.533,4.7
2328,0.35,0.273,0.6572,0.08,686.666,6.1
2329,0.35,0.273,0.6572,0.1,662.707,24.0
2330,0.35,0.273,0.6572,0.12,446.143,--
2331,0.35,0.273,0.6572,0.14,446.143,--
2332,0.35,0.273,0.8215,0.02,777.014,3.5
2333,0.35,0.273,0.8215,0.04,740.958,4.7
2334,0.35,0.273,0.8215,0.06,721.634,3.5
2335,0.35,0.273,0.8215,0.08,707.176,4.3
2336,0.35,0.273,0.8215,0.1,700.288,7.6
2337,0.35,0.273,0.8215,0.12,446.143,--
2338,0.35,0.273,0.8215,0.14,446.143,--
2339,0.35,0.273,0.9858,0.02,794.639,2.2
2340,0.35,0.273,0.9858,0.04,762.336,4.1
2341,0.35,0.273,0.9858,0.06,739.799,2.2
2342,0.35,0.273,0.9858,0.08,725.923,4.2
2343,0.35,0.273,0.9858,0.1,719.45,4.8
2344,0.35,0.273,0.9858,0.12,446.143,--
2345,0.35,0.273,0.9858,0.14,446.143,--
2346,0.35,0.273,1.1501,0.02,808.923,3.1
2347,0.35,0.273,1.1501,0.04,777.505,2.2
2348,0.35,0.273,1.1501,0.06,754.32,3.2
2349,0.35,0.273,1.1501,0.08,741.26,39.908
2350,0.35,0.273,1.1501,0.1,730.309,3.7
2351,0.35,0.273,1.1501,0.12,446.143,--
2352,0.35,0.273,1.1501,0.14,446.143,--
2353,0.35,0.3185,0.1643,0.0200,446.143,--
2354,0.35,0.3185,0.1643,0.04,446.143,--
2355,0.35,0.3185,0.1643,0.06,446.143,--
2356,0.35,0.3185,0.1643,0.08,446.143,--
2357,0.35,0.3185,0.1643,0.1,446.143,--
2358,0.35,0.3185,0.1643,0.12,446.143,--
2359,0.35,0.3185,0.1643,0.14,446.143,--
2360,0.35,0.3185,0.3286,0.0200,446.143,--
2361,0.35,0.3185,0.3286,0.04,446.143,--
2362,0.35,0.3185,0.3286,0.06,446.143,--
2363,0.35,0.3185,0.3286,0.08,446.143,--
2364,0.35,0.3185,0.3286,0.1,446.143,--
2365,0.35,0.3185,0.3286,0.12,446.143,--
2366,0.35,0.3185,0.3286,0.14,446.143,--
2367,0.35,0.3185,0.4929,0.0200,446.143,--
2368,0.35,0.3185,0.4929,0.04,446.143,--
2369,0.35,0.3185,0.4929,0.06,446.143,--
2370,0.35,0.3185,0.4929,0.08,446.143,--
2371,0.35,0.3185,0.4929,0.1,446.143,--
2372,0.35,0.3185,0.4929,0.12,446.143,--
2373,0.35,0.3185,0.4929,0.14,446.143,--
2374,0.35,0.3185,0.6572,0.0200,446.143,--
2375,0.35,0.3185,0.6572,0.04,446.143,--
2376,0.35,0.3185,0.6572,0.06,446.143,--
2377,0.35,0.3185,0.6572,0.08,446.143,--
2378,0.35,0.3185,0.6572,0.1,446.143,--
2379,0.35,0.3185,0.6572,0.12,446.143,--
2380,0.35,0.3185,0.6572,0.14,446.143,--
2381,0.35,0.3185,0.8215,0.0200,446.143,--
2382,0.35,0.3185,0.8215,0.04,446.143,--
2383,0.35,0.3185,0.8215,0.06,446.143,--
2384,0.35,0.3185,0.8215,0.08,446.143,--
2385,0.35,0.3185,0.8215,0.1,446.143,--
2386,0.35,0.3185,0.8215,0.12,446.143,--
2387,0.35,0.3185,0.8215,0.14,446.143,--
2388,0.35,0.3185,0.9858,0.0200,446.143,--
2389,0.35,0.3185,0.9858,0.04,446.143,--
2390,0.35,0.3185,0.9858,0.06,446.143,--
2391,0.35,0.3185,0.9858,0.08,446.143,--
2392,0.35,0.3185,0.9858,0.1,446.143,--
2393,0.35,0.3185,0.9858,0.12,446.143,--
2394,0.35,0.3185,0.9858,0.14,446.143,--
2395,0.35,0.3185,1.1501,0.0200,446.143,--
2396,0.35,0.3185,1.1501,0.04,446.143,--
2397,0.35,0.3185,1.1501,0.06,446.143,--
2398,0.35,0.3185,1.1501,0.08,446.143,--
2399,0.35,0.3185,1.1501,0.1,446.143,--
2400,0.35,0.3185,1.1501,0.12,446.143,--
2401,0.35,0.3185,1.1501,0.14,446.143,--
